"row","Codigo","Subject","Group","Sex","Block.Order","Block","Running","TrialNumb","TipoEva","soundtrack","Duration","Title","Happiness","Anger","Fear","Tenderness","Sad","Preference","Familiarity","Track360","Track110","Target","Emotion","Level","PosNeg","Valence","Energy","Tension"
"496","E11121",21,1,"Hombre",4,"Block4","EnsayosS1B4","7","EnsayoEC","270.mp3",24,"The Omen",1,3,7,2,3,7,0,270,26,"HAPPY_MODERATE","Happy","Moderate","Positive",NA,NA,NA
"497","E11121",21,1,"Hombre",4,"Block4","EnsayosS1B4","8","EnsayoEC","098.mp3",15,"Road To Perdition",1,2,8,1,6,6,0,98,68,"VALENCE NEG HIGH","ValenceNeg","High","Negative",NA,NA,NA
"498","E11121",21,1,"Hombre",4,"Block4","EnsayosS1B4","9","EnsayoEC","237.mp3",18,"The Fifth Element",1,1,8,1,1,8,0,237,64,"VALENCE NEG MODERATE","ValenceNeg","Moderate","Negative",NA,NA,NA
"499","E11121",21,1,"Hombre",4,"Block4","EnsayosS1B4","10","EnsayoEC","004.mp3",16,"Man of Galilee CD1",7,1,1,2,1,7,0,4,24,"HAPPY_HIGH","Happy","High","Positive",NA,NA,NA
"500","E11121",21,1,"Hombre",3,"Block5","EnsayosS1B5","1","EnsayoEC","253.mp3",13,"Crouching Tiger jne.",5,5,5,1,5,6,0,253,6,"ANGER_MODERATE","Anger","Moderate","Negative",NA,NA,NA
"501","E11121",21,1,"Hombre",3,"Block5","EnsayosS1B5","2","EnsayoEC","058.mp3",14,"Big Fish",4,2,6,7,7,7,0,58,83,"ENERGY NEG MODERATE","EnergyNeg","Moderate","Negative",NA,NA,NA
"502","E11121",21,1,"Hombre",3,"Block5","EnsayosS1B5","3","EnsayoEC","296.mp3",29,"Oliver Twist",3,1,3,6,7,8,0,296,50,"TENDER_MODERATE","Tender","Moderate","Positive",NA,NA,NA
"503","E11121",21,1,"Hombre",3,"Block5","EnsayosS1B5","4","EnsayoEC","016.mp3",22,"Big Fish",6,1,1,8,2,6,0,16,110,"TENSION NEG HIGH","TensionNeg","High","Positive",NA,NA,NA
"504","E11121",21,1,"Hombre",3,"Block5","EnsayosS1B5","5","EnsayoEC","269.mp3",16,"Juha",1,5,5,1,6,7,0,269,61,"VALENCE NEG MODERATE","ValenceNeg","Moderate","Negative",NA,NA,NA
"505","E11121",21,1,"Hombre",3,"Block5","EnsayosS1B5","6","EnsayoEC","215.mp3",27,"Grizzle Man",1,3,9,1,3,5,0,215,70,"VALENCE NEG HIGH","ValenceNeg","High","Negative",NA,NA,NA
"506","E11121",21,1,"Hombre",3,"Block5","EnsayosS1B5","7","EnsayoEC","204.mp3",15,"Outbreak",6,1,1,2,1,7,0,204,60,"VALENCE POS MODERATE","ValencePos","Moderate","Positive",NA,NA,NA
"507","E11121",21,1,"Hombre",3,"Block5","EnsayosS1B5","8","EnsayoEC","032.mp3",25,"The English Patient",1,2,2,1,8,6,0,32,31,"SAD_HIGH","Sad","High","Negative",NA,NA,NA
"508","E11121",21,1,"Hombre",3,"Block5","EnsayosS1B5","9","EnsayoEC","306.mp3",16,"Hellraiser",1,3,9,1,3,6,0,306,94,"TENSION POS HIGH","TensionPos","High","Negative",NA,NA,NA
"509","E11121",21,1,"Hombre",3,"Block5","EnsayosS1B5","10","EnsayoEC","011.mp3",16,"Shine",8,1,1,3,1,6,0,11,73,"ENERGY POS HIGH","EnergyPos","High","Positive",NA,NA,NA
"510","E11121",21,1,"Hombre",0,"Practica 1","EnsayoS1Practica","practica","EnsayoEC","030.mp3",31,"The English Patient",3,4,5,7,4,6,0,30,40,"SAD_MODERATE","Sad","Moderate","Negative",NA,NA,NA
"511","E11123",23,1,"Hombre",3,"Block1","EnsayosS1B1","1","EnsayoEC","125.mp3",15,"The Alien Trilogy",1,6,7,1,1,1,0,125,3,"ANGER_HIGH","Anger","High","Negative",NA,NA,NA
"512","E11123",23,1,"Hombre",3,"Block1","EnsayosS1B1","2","EnsayoEC","246.mp3",24,"Oliver Twist",5,1,1,2,2,3,0,246,27,"HAPPY_MODERATE","Happy","Moderate","Positive",NA,NA,NA
"513","E11123",23,1,"Hombre",3,"Block1","EnsayosS1B1","3","EnsayoEC","239.mp3",20,"The Fifth Element",1,7,7,1,1,1,0,239,5,"ANGER_HIGH","Anger","High","Negative",NA,NA,NA
"514","E11123",23,1,"Hombre",3,"Block1","EnsayosS1B1","4","EnsayoEC","003.mp3",18,"The Rainmaker",7,1,1,2,1,6,0,3,21,"HAPPY_HIGH","Happy","High","Positive",NA,NA,NA
"515","E11123",23,1,"Hombre",3,"Block1","EnsayosS1B1","5","EnsayoEC","173.mp3",14,"Running Scared",1,4,4,1,2,1,0,173,16,"FEAR_MODERATE","Fear","Moderate","Negative",NA,NA,NA
"516","E11123",23,1,"Hombre",3,"Block1","EnsayosS1B1","6","EnsayoEC","001.mp3",15,"Shallow Grave",8,1,1,3,1,6,0,1,23,"HAPPY_HIGH","Happy","High","Positive",NA,NA,NA
"517","E11123",23,1,"Hombre",3,"Block1","EnsayosS1B1","7","EnsayoEC","168.mp3",15,"Cape Fear",1,5,5,1,3,1,0,168,4,"ANGER_HIGH","Anger","High","Negative",NA,NA,NA
"518","E11123",23,1,"Hombre",3,"Block1","EnsayosS1B1","8","EnsayoEC","288.mp3",22,"The Portait of a Lady",5,1,2,6,7,2,1,288,33,"SAD_HIGH","Sad","High","Negative",NA,NA,NA
"519","E11123",23,1,"Hombre",3,"Block1","EnsayosS1B1","9","EnsayoEC","054.mp3",18,"Shakespeare In Love",2,1,1,4,7,1,1,54,39,"SAD_MODERATE","Sad","Moderate","Negative",NA,NA,NA
"520","E11123",23,1,"Hombre",3,"Block1","EnsayosS1B1","10","EnsayoEC","295.mp3",16,"Blanc",2,4,4,2,5,1,0,295,84,"ENERGY NEG MODERATE","EnergyNeg","Moderate","Negative",NA,NA,NA
"521","E11123",23,1,"Hombre",2,"Block2","EnsayosS1B2","1","EnsayoEC","316.mp3",15,"Batman Returns",1,2,3,1,2,2,0,316,7,"ANGER_MODERATE","Anger","Moderate","Negative",NA,NA,NA
"522","E11123",23,1,"Hombre",2,"Block2","EnsayosS1B2","2","EnsayoEC","114.mp3",27,"Man of Galilee CD1",1,3,5,1,1,1,1,114,8,"ANGER_MODERATE","Anger","Moderate","Negative",NA,NA,NA
"523","E11123",23,1,"Hombre",2,"Block2","EnsayosS1B2","3","EnsayoEC","299.mp3",16,"Oliver Twist",5,1,1,2,2,2,1,299,45,"TENDER_HIGH","Tender","High","Positive",NA,NA,NA
"524","E11123",23,1,"Hombre",2,"Block2","EnsayosS1B2","4","EnsayoEC","320.mp3",17,"JFK",1,5,6,1,1,1,0,320,13,"FEAR_HIGH","Fear","High","Negative",NA,NA,NA
"525","E11123",23,1,"Hombre",2,"Block2","EnsayosS1B2","5","EnsayoEC","062.mp3",20,"Shine",6,1,1,6,3,7,1,62,41,"TENDER_HIGH","Tender","High","Positive",NA,NA,NA
"526","E11123",23,1,"Hombre",2,"Block2","EnsayosS1B2","6","EnsayoEC","162.mp3",17,"Man of Galilee CD1",1,4,4,1,4,1,1,162,20,"FEAR_MODERATE","Fear","Moderate","Negative",NA,NA,NA
"527","E11123",23,1,"Hombre",2,"Block2","EnsayosS1B2","7","EnsayoEC","334.mp3",17,"Dances with Wolves",3,1,1,3,2,3,1,334,43,"TENDER_HIGH","Tender","High","Positive",NA,NA,NA
"528","E11123",23,1,"Hombre",2,"Block2","EnsayosS1B2","8","EnsayoEC","280.mp3",15,"Blanc",2,1,2,2,3,2,0,280,89,"ENERGY NEG HIGH","EnergyNeg","High","Negative",NA,NA,NA
"529","E11123",23,1,"Hombre",2,"Block2","EnsayosS1B2","9","EnsayoEC","266.mp3",14,"JFK",1,4,4,1,3,1,1,266,12,"FEAR_HIGH","Fear","High","Negative",NA,NA,NA
"530","E11123",23,1,"Hombre",2,"Block2","EnsayosS1B2","10","EnsayoEC","331.mp3",14,"Pride & Prejudice",4,1,2,4,4,1,1,331,44,"TENDER_HIGH","Tender","High","Positive",NA,NA,NA
"531","E11123",23,1,"Hombre",4,"Block3","EnsayosS1B3","1","EnsayoEC","157.mp3",15,"The Alien Trilogy",1,4,4,1,3,1,1,157,14,"FEAR_HIGH","Fear","High","Negative",NA,NA,NA
"532","E11123",23,1,"Hombre",4,"Block3","EnsayosS1B3","2","EnsayoEC","021.mp3",13,"Gladiator",3,1,1,1,3,1,0,21,53,"VALENCE POS HIGH","ValencePos","High","Positive",NA,NA,NA
"533","E11123",23,1,"Hombre",4,"Block3","EnsayosS1B3","3","EnsayoEC","297.mp3",14,"Batman",1,1,2,2,4,1,1,297,37,"SAD_MODERATE","Sad","Moderate","Negative",NA,NA,NA
"534","E11123",23,1,"Hombre",4,"Block3","EnsayosS1B3","4","EnsayoEC","187.mp3",18,"Juha",4,1,1,2,5,2,1,187,51,"VALENCE POS HIGH","ValencePos","High","Positive",NA,NA,NA
"535","E11123",23,1,"Hombre",4,"Block3","EnsayosS1B3","5","EnsayoEC","274.mp3",20,"Angel Heart",1,3,4,1,3,1,0,274,36,"SAD_MODERATE","Sad","Moderate","Negative",NA,NA,NA
"536","E11123",23,1,"Hombre",4,"Block3","EnsayosS1B3","6","EnsayoEC","346.mp3",17,"Oliver Twist",4,1,1,4,3,2,1,346,47,"TENDER_MODERATE","Tender","Moderate","Positive",NA,NA,NA
"537","E11123",23,1,"Hombre",4,"Block3","EnsayosS1B3","7","EnsayoEC","321.mp3",19,"The Fifth Element",1,4,5,1,2,1,0,321,17,"FEAR_MODERATE","Fear","Moderate","Negative",NA,NA,NA
"538","E11123",23,1,"Hombre",4,"Block3","EnsayosS1B3","8","EnsayoEC","040.mp3",17,"Man of Galilee CD1",1,5,5,1,4,1,0,40,35,"SAD_HIGH","Sad","High","Negative",NA,NA,NA
"539","E11123",23,1,"Hombre",4,"Block3","EnsayosS1B3","9","EnsayoEC","313.mp3",14,"Hannibal",1,3,4,1,5,1,0,313,15,"FEAR_HIGH","Fear","High","Negative",NA,NA,NA
"540","E11123",23,1,"Hombre",4,"Block3","EnsayosS1B3","10","EnsayoEC","188.mp3",18,"Dances with Wolves",4,2,2,1,4,1,1,188,55,"VALENCE POS HIGH","ValencePos","High","Positive",NA,NA,NA
"541","E11123",23,1,"Hombre",1,"Block4","EnsayosS1B4","1","EnsayoEC","276.mp3",12,"Dracula",1,1,1,1,2,1,0,276,38,"SAD_MODERATE","Sad","Moderate","Negative",NA,NA,NA
"542","E11123",23,1,"Hombre",1,"Block4","EnsayosS1B4","2","EnsayoEC","160.mp3",23,"Man of Galilee CD1",6,1,1,3,4,6,0,160,56,"VALENCE POS MODERATE","ValencePos","Moderate","Positive",NA,NA,NA
"543","E11123",23,1,"Hombre",1,"Block4","EnsayosS1B4","3","EnsayoEC","357.mp3",14,"Dracula",2,2,4,2,5,1,0,357,48,"TENDER_MODERATE","Tender","Moderate","Positive",NA,NA,NA
"544","E11123",23,1,"Hombre",1,"Block4","EnsayosS1B4","4","EnsayoEC","170.mp3",22,"The English Patient",1,4,4,1,2,1,0,170,66,"VALENCE NEG HIGH","ValenceNeg","High","Negative",NA,NA,NA
"545","E11123",23,1,"Hombre",1,"Block4","EnsayosS1B4","5","EnsayoEC","020.mp3",15,"Vertigo OST",5,1,2,1,2,6,1,20,59,"VALENCE POS MODERATE","ValencePos","Moderate","Positive",NA,NA,NA
"546","E11123",23,1,"Hombre",1,"Block4","EnsayosS1B4","6","EnsayoEC","292.mp3",19,"Batman",5,1,2,5,5,5,1,292,46,"TENDER_MODERATE","Tender","Moderate","Positive",NA,NA,NA
"547","E11123",23,1,"Hombre",1,"Block4","EnsayosS1B4","7","EnsayoEC","270.mp3",24,"The Omen",4,1,1,5,5,2,1,270,26,"HAPPY_MODERATE","Happy","Moderate","Positive",NA,NA,NA
"548","E11123",23,1,"Hombre",1,"Block4","EnsayosS1B4","8","EnsayoEC","098.mp3",15,"Road To Perdition",1,3,5,1,2,1,1,98,68,"VALENCE NEG HIGH","ValenceNeg","High","Negative",NA,NA,NA
"549","E11123",23,1,"Hombre",1,"Block4","EnsayosS1B4","9","EnsayoEC","237.mp3",18,"The Fifth Element",1,4,6,1,1,1,1,237,64,"VALENCE NEG MODERATE","ValenceNeg","Moderate","Negative",NA,NA,NA
"550","E11123",23,1,"Hombre",1,"Block4","EnsayosS1B4","10","EnsayoEC","004.mp3",16,"Man of Galilee CD1",8,1,1,5,1,7,0,4,24,"HAPPY_HIGH","Happy","High","Positive",NA,NA,NA
"551","E11123",23,1,"Hombre",5,"Block5","EnsayosS1B5","1","EnsayoEC","253.mp3",13,"Crouching Tiger jne.",3,1,1,1,2,1,0,253,6,"ANGER_MODERATE","Anger","Moderate","Negative",NA,NA,NA
"552","E11123",23,1,"Hombre",5,"Block5","EnsayosS1B5","2","EnsayoEC","058.mp3",14,"Big Fish",2,1,1,5,4,2,0,58,83,"ENERGY NEG MODERATE","EnergyNeg","Moderate","Negative",NA,NA,NA
"553","E11123",23,1,"Hombre",5,"Block5","EnsayosS1B5","3","EnsayoEC","296.mp3",29,"Oliver Twist",5,1,1,4,4,7,2,296,50,"TENDER_MODERATE","Tender","Moderate","Positive",NA,NA,NA
"554","E11123",23,1,"Hombre",5,"Block5","EnsayosS1B5","4","EnsayoEC","016.mp3",22,"Big Fish",4,1,1,2,6,5,1,16,110,"TENSION NEG HIGH","TensionNeg","High","Positive",NA,NA,NA
"555","E11123",23,1,"Hombre",5,"Block5","EnsayosS1B5","5","EnsayoEC","269.mp3",16,"Juha",6,1,1,1,1,6,1,269,61,"VALENCE NEG MODERATE","ValenceNeg","Moderate","Negative",NA,NA,NA
"556","E11123",23,1,"Hombre",5,"Block5","EnsayosS1B5","6","EnsayoEC","215.mp3",27,"Grizzle Man",1,4,5,1,1,1,1,215,70,"VALENCE NEG HIGH","ValenceNeg","High","Negative",NA,NA,NA
"557","E11123",23,1,"Hombre",5,"Block5","EnsayosS1B5","7","EnsayoEC","204.mp3",15,"Outbreak",1,4,5,1,6,1,1,204,60,"VALENCE POS MODERATE","ValencePos","Moderate","Positive",NA,NA,NA
"558","E11123",23,1,"Hombre",5,"Block5","EnsayosS1B5","8","EnsayoEC","032.mp3",25,"The English Patient",1,4,5,1,5,1,0,32,31,"SAD_HIGH","Sad","High","Negative",NA,NA,NA
"559","E11123",23,1,"Hombre",5,"Block5","EnsayosS1B5","9","EnsayoEC","306.mp3",16,"Hellraiser",1,4,5,1,1,1,1,306,94,"TENSION POS HIGH","TensionPos","High","Negative",NA,NA,NA
"560","E11123",23,1,"Hombre",5,"Block5","EnsayosS1B5","10","EnsayoEC","011.mp3",16,"Shine",8,1,1,1,1,8,1,11,73,"ENERGY POS HIGH","EnergyPos","High","Positive",NA,NA,NA
"561","E11123",23,1,"Hombre",0,"Practica 1","EnsayoS1Practica","practica","EnsayoEC","030.mp3",31,"The English Patient",2,1,3,3,7,4,0,30,40,"SAD_MODERATE","Sad","Moderate","Negative",NA,NA,NA
"562","E11125",25,1,"Hombre",5,"Block1","EnsayosS1B1","1","EnsayoEC","125.mp3",15,"The Alien Trilogy",4,1,6,1,3,6,1,125,3,"ANGER_HIGH","Anger","High","Negative",NA,NA,NA
"563","E11125",25,1,"Hombre",5,"Block1","EnsayosS1B1","2","EnsayoEC","246.mp3",24,"Oliver Twist",7,1,1,2,2,6,0,246,27,"HAPPY_MODERATE","Happy","Moderate","Positive",NA,NA,NA
"564","E11125",25,1,"Hombre",5,"Block1","EnsayosS1B1","3","EnsayoEC","239.mp3",20,"The Fifth Element",4,1,3,2,5,6,1,239,5,"ANGER_HIGH","Anger","High","Negative",NA,NA,NA
"565","E11125",25,1,"Hombre",5,"Block1","EnsayosS1B1","4","EnsayoEC","003.mp3",18,"The Rainmaker",7,1,2,6,3,6,0,3,21,"HAPPY_HIGH","Happy","High","Positive",NA,NA,NA
"566","E11125",25,1,"Hombre",5,"Block1","EnsayosS1B1","5","EnsayoEC","173.mp3",14,"Running Scared",4,1,2,2,2,6,0,173,16,"FEAR_MODERATE","Fear","Moderate","Negative",NA,NA,NA
"567","E11125",25,1,"Hombre",5,"Block1","EnsayosS1B1","6","EnsayoEC","001.mp3",15,"Shallow Grave",8,1,1,8,1,8,2,1,23,"HAPPY_HIGH","Happy","High","Positive",NA,NA,NA
"568","E11125",25,1,"Hombre",5,"Block1","EnsayosS1B1","7","EnsayoEC","168.mp3",15,"Cape Fear",3,1,1,2,3,4,0,168,4,"ANGER_HIGH","Anger","High","Negative",NA,NA,NA
"569","E11125",25,1,"Hombre",5,"Block1","EnsayosS1B1","8","EnsayoEC","288.mp3",22,"The Portait of a Lady",6,1,3,8,4,5,0,288,33,"SAD_HIGH","Sad","High","Negative",NA,NA,NA
"570","E11125",25,1,"Hombre",5,"Block1","EnsayosS1B1","9","EnsayoEC","054.mp3",18,"Shakespeare In Love",7,1,1,8,7,7,1,54,39,"SAD_MODERATE","Sad","Moderate","Negative",NA,NA,NA
"571","E11125",25,1,"Hombre",5,"Block1","EnsayosS1B1","10","EnsayoEC","295.mp3",16,"Blanc",4,1,1,8,6,6,1,295,84,"ENERGY NEG MODERATE","EnergyNeg","Moderate","Negative",NA,NA,NA
"572","E11125",25,1,"Hombre",4,"Block2","EnsayosS1B2","1","EnsayoEC","316.mp3",15,"Batman Returns",6,1,2,2,3,6,0,316,7,"ANGER_MODERATE","Anger","Moderate","Negative",NA,NA,NA
"573","E11125",25,1,"Hombre",4,"Block2","EnsayosS1B2","2","EnsayoEC","114.mp3",27,"Man of Galilee CD1",4,1,2,4,4,6,0,114,8,"ANGER_MODERATE","Anger","Moderate","Negative",NA,NA,NA
"574","E11125",25,1,"Hombre",4,"Block2","EnsayosS1B2","3","EnsayoEC","299.mp3",16,"Oliver Twist",6,1,1,8,4,7,0,299,45,"TENDER_HIGH","Tender","High","Positive",NA,NA,NA
"575","E11125",25,1,"Hombre",4,"Block2","EnsayosS1B2","4","EnsayoEC","320.mp3",17,"JFK",4,1,6,5,2,6,0,320,13,"FEAR_HIGH","Fear","High","Negative",NA,NA,NA
"576","E11125",25,1,"Hombre",4,"Block2","EnsayosS1B2","5","EnsayoEC","062.mp3",20,"Shine",6,1,1,9,7,8,1,62,41,"TENDER_HIGH","Tender","High","Positive",NA,NA,NA
"577","E11125",25,1,"Hombre",4,"Block2","EnsayosS1B2","6","EnsayoEC","162.mp3",17,"Man of Galilee CD1",2,3,3,1,2,6,0,162,20,"FEAR_MODERATE","Fear","Moderate","Negative",NA,NA,NA
"578","E11125",25,1,"Hombre",4,"Block2","EnsayosS1B2","7","EnsayoEC","334.mp3",17,"Dances with Wolves",7,1,1,8,2,7,2,334,43,"TENDER_HIGH","Tender","High","Positive",NA,NA,NA
"579","E11125",25,1,"Hombre",4,"Block2","EnsayosS1B2","8","EnsayoEC","280.mp3",15,"Blanc",6,1,1,7,4,7,0,280,89,"ENERGY NEG HIGH","EnergyNeg","High","Negative",NA,NA,NA
"580","E11125",25,1,"Hombre",4,"Block2","EnsayosS1B2","9","EnsayoEC","266.mp3",14,"JFK",4,2,6,1,4,6,0,266,12,"FEAR_HIGH","Fear","High","Negative",NA,NA,NA
"581","E11125",25,1,"Hombre",4,"Block2","EnsayosS1B2","10","EnsayoEC","331.mp3",14,"Pride & Prejudice",6,1,1,8,6,7,1,331,44,"TENDER_HIGH","Tender","High","Positive",NA,NA,NA
"582","E11125",25,1,"Hombre",1,"Block3","EnsayosS1B3","1","EnsayoEC","157.mp3",15,"The Alien Trilogy",1,2,8,1,2,6,1,157,14,"FEAR_HIGH","Fear","High","Negative",NA,NA,NA
"583","E11125",25,1,"Hombre",1,"Block3","EnsayosS1B3","2","EnsayoEC","021.mp3",13,"Gladiator",1,1,1,2,2,3,0,21,53,"VALENCE POS HIGH","ValencePos","High","Positive",NA,NA,NA
"584","E11125",25,1,"Hombre",1,"Block3","EnsayosS1B3","3","EnsayoEC","297.mp3",14,"Batman",5,1,2,4,7,7,0,297,37,"SAD_MODERATE","Sad","Moderate","Negative",NA,NA,NA
"585","E11125",25,1,"Hombre",1,"Block3","EnsayosS1B3","4","EnsayoEC","187.mp3",18,"Juha",7,1,1,8,4,6,1,187,51,"VALENCE POS HIGH","ValencePos","High","Positive",NA,NA,NA
"586","E11125",25,1,"Hombre",1,"Block3","EnsayosS1B3","5","EnsayoEC","274.mp3",20,"Angel Heart",3,1,4,4,6,5,1,274,36,"SAD_MODERATE","Sad","Moderate","Negative",NA,NA,NA
"587","E11125",25,1,"Hombre",1,"Block3","EnsayosS1B3","6","EnsayoEC","346.mp3",17,"Oliver Twist",7,1,1,8,4,8,1,346,47,"TENDER_MODERATE","Tender","Moderate","Positive",NA,NA,NA
"588","E11125",25,1,"Hombre",1,"Block3","EnsayosS1B3","7","EnsayoEC","321.mp3",19,"The Fifth Element",7,1,2,2,1,9,1,321,17,"FEAR_MODERATE","Fear","Moderate","Negative",NA,NA,NA
"589","E11125",25,1,"Hombre",1,"Block3","EnsayosS1B3","8","EnsayoEC","040.mp3",17,"Man of Galilee CD1",8,1,1,4,2,7,0,40,35,"SAD_HIGH","Sad","High","Negative",NA,NA,NA
"590","E11125",25,1,"Hombre",1,"Block3","EnsayosS1B3","9","EnsayoEC","313.mp3",14,"Hannibal",3,2,6,2,4,5,1,313,15,"FEAR_HIGH","Fear","High","Negative",NA,NA,NA
"591","E11125",25,1,"Hombre",1,"Block3","EnsayosS1B3","10","EnsayoEC","188.mp3",18,"Dances with Wolves",6,1,2,7,2,7,0,188,55,"VALENCE POS HIGH","ValencePos","High","Positive",NA,NA,NA
"592","E11125",25,1,"Hombre",3,"Block4","EnsayosS1B4","1","EnsayoEC","276.mp3",12,"Dracula",6,1,2,7,4,7,0,276,38,"SAD_MODERATE","Sad","Moderate","Negative",NA,NA,NA
"593","E11125",25,1,"Hombre",3,"Block4","EnsayosS1B4","2","EnsayoEC","160.mp3",23,"Man of Galilee CD1",7,1,3,7,2,6,1,160,56,"VALENCE POS MODERATE","ValencePos","Moderate","Positive",NA,NA,NA
"594","E11125",25,1,"Hombre",3,"Block4","EnsayosS1B4","3","EnsayoEC","357.mp3",14,"Dracula",6,1,1,7,1,5,0,357,48,"TENDER_MODERATE","Tender","Moderate","Positive",NA,NA,NA
"595","E11125",25,1,"Hombre",3,"Block4","EnsayosS1B4","4","EnsayoEC","170.mp3",22,"The English Patient",2,4,7,1,3,6,0,170,66,"VALENCE NEG HIGH","ValenceNeg","High","Negative",NA,NA,NA
"596","E11125",25,1,"Hombre",3,"Block4","EnsayosS1B4","5","EnsayoEC","020.mp3",15,"Vertigo OST",6,2,3,6,3,6,2,20,59,"VALENCE POS MODERATE","ValencePos","Moderate","Positive",NA,NA,NA
"597","E11125",25,1,"Hombre",3,"Block4","EnsayosS1B4","6","EnsayoEC","292.mp3",19,"Batman",2,1,1,7,6,7,1,292,46,"TENDER_MODERATE","Tender","Moderate","Positive",NA,NA,NA
"598","E11125",25,1,"Hombre",3,"Block4","EnsayosS1B4","7","EnsayoEC","270.mp3",24,"The Omen",7,1,1,8,3,7,2,270,26,"HAPPY_MODERATE","Happy","Moderate","Positive",NA,NA,NA
"599","E11125",25,1,"Hombre",3,"Block4","EnsayosS1B4","8","EnsayoEC","098.mp3",15,"Road To Perdition",2,5,8,1,2,6,0,98,68,"VALENCE NEG HIGH","ValenceNeg","High","Negative",NA,NA,NA
"600","E11125",25,1,"Hombre",3,"Block4","EnsayosS1B4","9","EnsayoEC","237.mp3",18,"The Fifth Element",1,2,4,1,3,5,0,237,64,"VALENCE NEG MODERATE","ValenceNeg","Moderate","Negative",NA,NA,NA
"601","E11125",25,1,"Hombre",3,"Block4","EnsayosS1B4","10","EnsayoEC","004.mp3",16,"Man of Galilee CD1",7,1,1,5,2,7,0,4,24,"HAPPY_HIGH","Happy","High","Positive",NA,NA,NA
"602","E11125",25,1,"Hombre",2,"Block5","EnsayosS1B5","1","EnsayoEC","253.mp3",13,"Crouching Tiger jne.",6,1,1,2,1,6,0,253,6,"ANGER_MODERATE","Anger","Moderate","Negative",NA,NA,NA
"603","E11125",25,1,"Hombre",2,"Block5","EnsayosS1B5","2","EnsayoEC","058.mp3",14,"Big Fish",6,1,1,8,2,7,1,58,83,"ENERGY NEG MODERATE","EnergyNeg","Moderate","Negative",NA,NA,NA
"604","E11125",25,1,"Hombre",2,"Block5","EnsayosS1B5","3","EnsayoEC","296.mp3",29,"Oliver Twist",6,1,1,7,3,8,1,296,50,"TENDER_MODERATE","Tender","Moderate","Positive",NA,NA,NA
"605","E11125",25,1,"Hombre",2,"Block5","EnsayosS1B5","4","EnsayoEC","016.mp3",22,"Big Fish",4,1,1,7,4,6,0,16,110,"TENSION NEG HIGH","TensionNeg","High","Positive",NA,NA,NA
"606","E11125",25,1,"Hombre",2,"Block5","EnsayosS1B5","5","EnsayoEC","269.mp3",16,"Juha",7,1,2,1,1,7,0,269,61,"VALENCE NEG MODERATE","ValenceNeg","Moderate","Negative",NA,NA,NA
"607","E11125",25,1,"Hombre",2,"Block5","EnsayosS1B5","6","EnsayoEC","215.mp3",27,"Grizzle Man",1,3,7,1,2,7,0,215,70,"VALENCE NEG HIGH","ValenceNeg","High","Negative",NA,NA,NA
"608","E11125",25,1,"Hombre",2,"Block5","EnsayosS1B5","7","EnsayoEC","204.mp3",15,"Outbreak",7,1,1,7,1,6,0,204,60,"VALENCE POS MODERATE","ValencePos","Moderate","Positive",NA,NA,NA
"609","E11125",25,1,"Hombre",2,"Block5","EnsayosS1B5","8","EnsayoEC","032.mp3",25,"The English Patient",3,1,1,7,7,7,0,32,31,"SAD_HIGH","Sad","High","Negative",NA,NA,NA
"610","E11125",25,1,"Hombre",2,"Block5","EnsayosS1B5","9","EnsayoEC","306.mp3",16,"Hellraiser",2,3,7,1,2,6,0,306,94,"TENSION POS HIGH","TensionPos","High","Negative",NA,NA,NA
"611","E11125",25,1,"Hombre",2,"Block5","EnsayosS1B5","10","EnsayoEC","011.mp3",16,"Shine",6,1,2,6,2,6,0,11,73,"ENERGY POS HIGH","EnergyPos","High","Positive",NA,NA,NA
"612","E11125",25,1,"Hombre",0,"Practica 1","EnsayoS1Practica","practica","EnsayoEC","030.mp3",31,"The English Patient",7,1,1,8,6,8,1,30,40,"SAD_MODERATE","Sad","Moderate","Negative",NA,NA,NA
"613","E11131",31,1,"Hombre",5,"Block1","EnsayosS1B1","1","EnsayoEC","125.mp3",15,"The Alien Trilogy",2,9,6,2,2,1,0,125,3,"ANGER_HIGH","Anger","High","Negative",NA,NA,NA
"614","E11131",31,1,"Hombre",5,"Block1","EnsayosS1B1","2","EnsayoEC","246.mp3",24,"Oliver Twist",9,1,1,6,1,9,0,246,27,"HAPPY_MODERATE","Happy","Moderate","Positive",NA,NA,NA
"615","E11131",31,1,"Hombre",5,"Block1","EnsayosS1B1","3","EnsayoEC","239.mp3",20,"The Fifth Element",1,9,1,1,1,9,0,239,5,"ANGER_HIGH","Anger","High","Negative",NA,NA,NA
"616","E11131",31,1,"Hombre",5,"Block1","EnsayosS1B1","4","EnsayoEC","003.mp3",18,"The Rainmaker",9,2,1,7,1,9,0,3,21,"HAPPY_HIGH","Happy","High","Positive",NA,NA,NA
"617","E11131",31,1,"Hombre",5,"Block1","EnsayosS1B1","5","EnsayoEC","173.mp3",14,"Running Scared",1,1,1,1,1,6,0,173,16,"FEAR_MODERATE","Fear","Moderate","Negative",NA,NA,NA
"618","E11131",31,1,"Hombre",5,"Block1","EnsayosS1B1","6","EnsayoEC","001.mp3",15,"Shallow Grave",9,1,1,9,1,9,1,1,23,"HAPPY_HIGH","Happy","High","Positive",NA,NA,NA
